SR_NUM,COUNTRY,POSTAL_CODE,SITE_NAME,STATE,CITY,ADDRESS_LINE_1,ADDRESS_LINE_2,ADDRESS_LINE_3,COUNTY_NAME,PHONE_NUM,SITE_TYPE,SITE_OWNERSHIP,ACCOUNT_NUM
102136,United States of America,46214,ASSURANCE HEALTH PSYCHIATRIC HOSPITAL,IN,INDIANAPOLIS,900 NORTH , HIGH SCHOOL ROAD,OL ROAD,MARION,(317) 982-3715,Psychiatric,Proprietary,90858
102137,United States of America,46218,NEURODIAGNOSTIC INSTITUTE,IN,INDIANAPOLIS,5435 E 16T,TH ST,,MARION,(317) 941-4000,Psychiatric,Government - State,86585
102138,United States of America,46219,COMMUNITY HOSPITAL EAST,IN,INDIANAPOLIS,1500 N RIT,TTER AVE,,MARION,(317) 355-5411,Acute Care Hospitals,Voluntary non-profit - Private,50328
102139,United States of America,46226,OPTIONS BEHAVIORAL HEALTH SYSTEM,IN,INDIANAPOLIS,5602 CAITO,O DRIVE,,MARION,(317) 544-4340,Psychiatric,Proprietary,30767
102140,United States of America,46227,COMMUNITY HOSPITAL SOUTH,IN,INDIANAPOLIS,1402 E COU,UNTY LINE RD S,RD S,MARION,(317) 887-7000,Acute Care Hospitals,Voluntary non-profit - Private,58169
102141,United States of America,46237,FRANCISCAN HEALTH INDIANAPOLIS,IN,INDIANAPOLIS,8111 S EME,ERSON AVE,,MARION,(317) 528-5000,Acute Care Hospitals,Voluntary non-profit - Church,57315
102142,United States of America,46254,"NEUROPSYCHIATRIC HOSPITAL OF INDIANAPOLIS, LLC",IN,INDIANAPOLIS,6720 PARKD,"DALE PLACE, SUITE 10",", SUITE 100",MARION,(317) 744-9200,Psychiatric,Proprietary,35120
102143,United States of America,46256,COMMUNITY HOSPITAL NORTH,IN,INDIANAPOLIS,7150 CLEAR,RVISTA DR,,MARION,(317) 621-5335,Acute Care Hospitals,Voluntary non-profit - Private,79596
102144,United States of America,46256,FAIRBANKS,IN,INDIANAPOLIS,8102 CLEAR,RVISTA PARKWAY,KWAY,MARION,(317) 849-8222,Acute Care Hospitals,Voluntary non-profit - Private,28983
102145,United States of America,46260,ST VINCENT HOSPITAL & HEALTH SERVICES,IN,INDIANAPOLIS,2001 W 86T,TH ST,,MARION,(317) 338-7000,Acute Care Hospitals,Voluntary non-profit - Church,27704
102146,United States of America,46278,ORTHOINDY HOSPITAL,IN,INDIANAPOLIS,8400 NORTH,HWEST BLVD,,MARION,(317) 956-1000,Acute Care Hospitals,Physician,25560
102147,United States of America,46290,ST VINCENT HEART CENTER OF INDIANA LLC,IN,INDIANAPOLIS,10580 N ME,ERIDIAN ST,,HAMILTON,(317) 583-5000,Acute Care Hospitals,Proprietary,57924
102148,United States of America,46307,FRANCISCAN HEALTH CROWN POINT,IN,CROWN POINT,1201 S MAI,IN ST,,LAKE,(219) 757-6100,Acute Care Hospitals,Voluntary non-profit - Church,36698
102149,United States of America,46307,NEURO BEHAVIORAL HOSPITAL,IN,CROWN POINT,9330 BROAD,DWAY,,LAKE,(574) 277-2630,Psychiatric,Proprietary,89024
102150,United States of America,46307,PINNACLE HOSPITAL,IN,CROWN POINT,9301 CONNE,ECTICUT DR,,LAKE,(219) 756-2100,Acute Care Hospitals,Physician,90351
102151,United States of America,46311,FRANCISCAN HEALTH DYER,IN,DYER,24 JOLIET , ST,,LAKE,(219) 865-2141,Acute Care Hospitals,Voluntary non-profit - Church,69319
102152,United States of America,46312,ST CATHERINE HOSPITAL INC,IN,EAST CHICAGO,4321 FIR S,ST,,LAKE,(219) 392-7004,Acute Care Hospitals,Voluntary non-profit - Private,57255
102153,United States of America,46320,FRANCISCAN HEALTH HAMMOND,IN,HAMMOND,5454 HOHMA,AN AVE,,LAKE,(219) 932-2300,Acute Care Hospitals,Voluntary non-profit - Church,52742
102154,United States of America,46321,COMMUNITY HOSPITAL,IN,MUNSTER,901 MACART,THUR BLVD,,LAKE,(219) 836-1600,Acute Care Hospitals,Voluntary non-profit - Private,44822
102155,United States of America,46321,FRANCISCAN HEALTH MUNSTER,IN,MUNSTER,701 SUPERI,IOR AVE,,LAKE,(219) 922-4200,Acute Care Hospitals,Voluntary non-profit - Private,62586
102156,United States of America,46342,ST MARY MEDICAL CENTER INC,IN,HOBART,1500 S LAK,KE PARK AVE,E,LAKE,(219) 942-0551,Acute Care Hospitals,Voluntary non-profit - Private,82088
102157,United States of America,46350,LA PORTE HOSPITAL,IN,LA PORTE,1007 LINCO,OLNWAY,,LA PORTE,(219) 326-1234,Acute Care Hospitals,Voluntary non-profit - Private,94816
102158,United States of America,46360,FRANCISCAN HEALTH MICHIGAN CITY,IN,MICHIGAN CITY,3500 FRANC,CISCAN WAY,,LA PORTE,(219) 879-8511,Acute Care Hospitals,Voluntary non-profit - Church,38650
102159,United States of America,46383,PORTER REGIONAL HOSPITAL,IN,VALPARAISO,85 EAST US,S HWY 6,,PORTER,(219) 983-8300,Acute Care Hospitals,Proprietary,83344
102160,United States of America,46383,PORTER-STARKE SERVICES INC,IN,VALPARAISO,701 WALL S,ST,,PORTER,(219) 531-3500,Psychiatric,Voluntary non-profit - Private,18196
102161,United States of America,46402,METHODIST HOSPITALS INC,IN,GARY,600 GRANT , ST,,LAKE,(219) 886-4000,Acute Care Hospitals,Voluntary non-profit - Private,68234
102162,United States of America,46410,REGIONAL MENTAL HEALTH CENTER,IN,MERRILLVILLE,8555 TAFT , ST,,LAKE,(219) 769-4005,Psychiatric,Voluntary non-profit - Private,60404
102163,United States of America,46506,COMMUNITY HOSPITAL OF BREMEN INC,IN,BREMEN,1020 HIGH , RD,,MARSHALL,(574) 546-2211,Critical Access Hospitals,Voluntary non-profit - Private,53768
102164,United States of America,46506,DOCTORS NEUROPSYCHIATRIC HOSPITAL,IN,BREMEN,417 S WHIT,TLOCK ST,,MARSHALL,(574) 546-0330,Psychiatric,Proprietary,75943
102165,United States of America,46514,ELKHART GENERAL HOSPITAL,IN,ELKHART,600 E BLVD,D,,ELKHART,(574) 294-2621,Acute Care Hospitals,Government - Local,34044
102166,United States of America,46526,GOSHEN GENERAL HOSPITAL,IN,GOSHEN,200 HIGH P,PARK AVE,,ELKHART,(574) 364-1000,Acute Care Hospitals,Voluntary non-profit - Private,85924
102167,United States of America,46527,OAKLAWN PSYCHIATRIC CENTER INC,IN,GOSHEN,330 LAKEVI,IEW DR,,ELKHART,(574) 533-1234,Psychiatric,Voluntary non-profit - Private,18755
102168,United States of America,46534,STARKE HOSPITAL,IN,KNOX,102 E CULV,VER RD,,STARKE,(574) 772-1102,Acute Care Hospitals,Proprietary,45180
102169,United States of America,46545,MEDICAL BEHAVIORAL HOSPITAL - MISHAWAKA,IN,MISHAWAKA,1625 EAST , JEFFERSON BLVD, BLVD,ST. JOSEPH,(574) 485-1703,Psychiatric,Proprietary,50746
102170,United States of America,46545,SAINT JOSEPH REGIONAL MEDICAL CENTER,IN,MISHAWAKA,5215 HOLY , CROSS PKWY,Y,ST. JOSEPH,(574) 335-5000,Acute Care Hospitals,Voluntary non-profit - Private,52231
102171,United States of America,46545,UNITY MEDICAL AND SURGICAL HOSPITAL,IN,MISHAWAKA,4455 EDISO,ON LAKES PKWY,KWY,ST. JOSEPH,(574) 231-6800,Acute Care Hospitals,Physician,19504
102172,United States of America,46562,OTIS R BOWEN CENTER FOR HUMAN SERVICES INC,IN,PIERCETON,9 PEQUIGNO,OT DR,,KOSCIUSKO,(574) 267-7169,Psychiatric,Voluntary non-profit - Private,86073
102173,United States of America,46563,MICHIANA BEHAVIORAL HEALTH CENTER,IN,PLYMOUTH,1800 N OAK,K RD,,MARSHALL,(574) 936-3784,Psychiatric,Voluntary non-profit - Other,34668
102174,United States of America,46563,SAINT JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH,IN,PLYMOUTH,1915 LAKE , AVE,,MARSHALL,(574) 948-4000,Acute Care Hospitals,Voluntary non-profit - Church,22838
102175,United States of America,46580,KOSCIUSKO COMMUNITY HOSPITAL,IN,WARSAW,2101 E DUB,BOIS DR,,KOSCIUSKO,(574) 267-3200,Acute Care Hospitals,Proprietary,38767
102176,United States of America,46601,MEMORIAL HOSPITAL OF SOUTH BEND,IN,SOUTH BEND,615 N MICH,HIGAN ST,,ST. JOSEPH,(574) 647-1000,Acute Care Hospitals,Voluntary non-profit - Private,67136
102177,United States of America,46703,CAMERON MEMORIAL COMMUNITY HOSPITAL INC,IN,ANGOLA,416 E MAUM,MEE ST,,STEUBEN,(260) 665-2141,Critical Access Hospitals,Voluntary non-profit - Private,64203
102178,United States of America,46706,DEKALB HEALTH,IN,AUBURN,1316 E SEV,VENTH ST,,DE KALB,(260) 925-4600,Acute Care Hospitals,Voluntary non-profit - Private,48990
102179,United States of America,46706,NORTHEASTERN CENTER,IN,AUBURN,1850 WESLE,EY RD,,DE KALB,(260) 927-0726,Psychiatric,Voluntary non-profit - Private,20317
102180,United States of America,46714,BLUFFTON REGIONAL MEDICAL CENTER,IN,BLUFFTON,303 S MAIN,N ST,,WELLS,(260) 824-3210,Acute Care Hospitals,Proprietary,31481
102181,United States of America,46725,PARKVIEW WHITLEY HOSPITAL,IN,COLUMBIA CITY,1260 E SR , 205,,WHITLEY,(260) 248-9301,Acute Care Hospitals,Voluntary non-profit - Private,39246
102182,United States of America,46733,ADAMS MEMORIAL HOSPITAL,IN,DECATUR,1100 MERCE,ER AVE,,ADAMS,(260) 724-2145,Critical Access Hospitals,Government - Local,31625
102183,United States of America,46750,PARKVIEW HUNTINGTON HOSPITAL,IN,HUNTINGTON,2001 STULT,TS RD,,HUNTINGTON,(260) 355-3000,Acute Care Hospitals,Voluntary non-profit - Private,32147
102184,United States of America,46755,PARKVIEW NOBLE HOSPITAL,IN,KENDALLVILLE,401 SAWYER,R RD,,NOBLE,(260) 347-8700,Acute Care Hospitals,Voluntary non-profit - Private,50896
102185,United States of America,46761,PARKVIEW LAGRANGE HOSPITAL,IN,LAGRANGE,207 N TOWN,NLINE RD,,LAGRANGE,(260) 463-9000,Critical Access Hospitals,Voluntary non-profit - Private,46584
102186,United States of America,46802,ST JOSEPH HOSPITAL,IN,FORT WAYNE,700 BROADW,WAY,,ALLEN,(260) 425-3000,Acute Care Hospitals,Proprietary,45206
102187,United States of America,46804,LUTHERAN HOSPITAL OF INDIANA,IN,FORT WAYNE,7950 W JEF,FFERSON BLVD,VD,ALLEN,(260) 435-7001,Acute Care Hospitals,Proprietary,22940
102188,United States of America,46804,THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR,IN,FORT WAYNE,7952 W JEF,FFERSON BLVD,VD,ALLEN,(260) 435-2999,Acute Care Hospitals,Proprietary,39862
102189,United States of America,46805,"PARK CENTER, INC",IN,FORT WAYNE,1909 CAREW,W STREET,,ALLEN,(260) 481-2700,Psychiatric,Voluntary non-profit - Private,23287
102190,United States of America,46825,DUPONT HOSPITAL LLC,IN,FORT WAYNE,2520 E DUP,PONT RD,,ALLEN,(260) 416-3000,Acute Care Hospitals,Proprietary,81842
102191,United States of America,46845,ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH LLC,IN,FORT WAYNE,11130 PARK,KVIEW CIRCLE DR,LE DR,ALLEN,(260) 672-4050,Acute Care Hospitals,Voluntary non-profit - Private,31197
102192,United States of America,46845,PARKVIEW REGIONAL MEDICAL CENTER,IN,FORT WAYNE,11109 PARK,KVIEW PLAZA DRIVE,A DRIVE,ALLEN,(260) 266-1000,Acute Care Hospitals,Voluntary non-profit - Private,69330
102193,United States of America,46902,COMMUNITY HOWARD REGIONAL HEALTH INC,IN,KOKOMO,3500 S LAF,FOUNTAIN ST,T,HOWARD,(765) 776-8000,Acute Care Hospitals,Voluntary non-profit - Private,50759
102194,United States of America,46904,ST VINCENT KOKOMO,IN,KOKOMO,1907 W SYC,CAMORE ST,,HOWARD,(765) 452-5611,Acute Care Hospitals,Voluntary non-profit - Church,14808
102195,United States of America,46947,FOUR COUNTY COUNSELING CENTER,IN,LOGANSPORT,1015 MICHI,IGAN AVE,,CASS,(574) 722-5151,Psychiatric,Voluntary non-profit - Private,86733
102196,United States of America,46947,MEMORIAL HOSPITAL,IN,LOGANSPORT,1101 MICHI,IGAN AVE,,CASS,(574) 753-7541,Acute Care Hospitals,Government - Local,90050
102197,United States of America,46952,"GRANT-BLACKFORD MENTAL HEALTH, INC",IN,MARION,505 WABASH,H AVE,,GRANT,(765) 662-3971,Psychiatric,Voluntary non-profit - Private,37700
102198,United States of America,46952,MARION GENERAL HOSPITAL,IN,MARION,441 N WABA,ASH AVE,,GRANT,(765) 660-6000,Acute Care Hospitals,Voluntary non-profit - Private,51390
102199,United States of America,46970,DUKES MEMORIAL HOSPITAL,IN,PERU,275 W 12TH,H ST,,MIAMI,(765) 472-8000,Critical Access Hospitals,Voluntary non-profit - Private,69723
102200,United States of America,46975,WOODLAWN HOSPITAL,IN,ROCHESTER,1400 E 9TH,H ST,,FULTON,(574) 223-3141,Critical Access Hospitals,Government - Local,15579
102201,United States of America,46992,"PARKVIEW WABASH HOSPITAL, INC",IN,WABASH,10 JOHN KI,ISSINGER DRIVE,RIVE,WABASH,(260) 563-3131,Critical Access Hospitals,Voluntary non-profit - Private,63643
102202,United States of America,46996,PULASKI MEMORIAL HOSPITAL,IN,WINAMAC,616 E 13TH,H ST,,PULASKI,(574) 946-2100,Critical Access Hospitals,Voluntary non-profit - Other,27803
102203,United States of America,47006,MARGARET MARY HEALTH,IN,BATESVILLE,321 MITCHE,ELL AVE,,FRANKLIN,(812) 934-6624,Critical Access Hospitals,Voluntary non-profit - Private,83928
102204,United States of America,47025,COMMUNITY MENTAL HEALTH CENTER INC,IN,LAWRENCEBURG,285 BIELBY,Y RD,,DEARBORN,(812) 537-1302,Psychiatric,Voluntary non-profit - Private,77471
102205,United States of America,47025,HIGHPOINT HEALTH,IN,LAWRENCEBURG,600 WILSON,N CREEK RD,,DEARBORN,(812) 537-1010,Acute Care Hospitals,Government - Local,72529
102206,United States of America,47112,HARRISON COUNTY HOSPITAL,IN,CORYDON,1141 HOSPI,ITAL DR NW,,HARRISON,(812) 738-4251,Critical Access Hospitals,Government - Local,57044
102207,United States of America,47130,CLARK MEMORIAL HEALTH,IN,JEFFERSONVILLE,1220 MISSO,OURI AVE,,CLARK,(812) 283-2147,Acute Care Hospitals,Voluntary non-profit - Other,18627
102208,United States of America,47130,WELLSTONE REGIONAL HOSPITAL,IN,JEFFERSONVILLE,2700 VISSI,ING PARK RD,D,CLARK,(812) 284-8000,Psychiatric,Proprietary,32617
102209,United States of America,47150,BAPTIST HEALTH FLOYD,IN,NEW ALBANY,1850 STATE,E ST,,FLOYD,(812) 944-7701,Acute Care Hospitals,Voluntary non-profit - Private,87380
102210,United States of America,47150,PHYSICIANS' MEDICAL CENTER LLC,IN,NEW ALBANY,4023 REAS , LN,,FLOYD,(812) 206-7660,Acute Care Hospitals,Physician,12551
102211,United States of America,47167,ST VINCENT SALEM HOSPITAL INC,IN,SALEM,911 N SHEL,LBY ST,,WASHINGTON,(812) 883-5881,Critical Access Hospitals,Voluntary non-profit - Private,89880
102212,United States of America,47170,SCOTT MEMORIAL HEALTH,IN,SCOTTSBURG,1451 N GAR,RDNER ST,,SCOTT,(812) 752-3456,Critical Access Hospitals,Proprietary,50029
102213,United States of America,47201,COLUMBUS REGIONAL HOSPITAL,IN,COLUMBUS,2400 E 17T,TH ST,,BARTHOLOMEW,(812) 379-4441,Acute Care Hospitals,Government - Local,50885
102214,United States of America,47240,DECATUR COUNTY MEMORIAL HOSPITAL,IN,GREENSBURG,720 N LINC,COLN ST,,DECATUR,(812) 663-4331,Critical Access Hospitals,Government - Local,90837
102215,United States of America,47250,KING'S DAUGHTERS' HEALTH,IN,MADISON,1373 EAST , SR 62,,JEFFERSON,(812) 801-0105,Acute Care Hospitals,Voluntary non-profit - Private,82369
102216,United States of America,47250,MADISON STATE HOSPITAL,IN,MADISON,711 GREEN , RD,,JEFFERSON,(812) 265-2611,Psychiatric,Government - State,64729
102217,United States of America,47265,ST VINCENT JENNINGS HOSPITAL INC,IN,NORTH VERNON,301 HENRY , ST,,JENNINGS,(812) 352-4200,Critical Access Hospitals,Voluntary non-profit - Church,46352
102218,United States of America,47274,SCHNECK MEDICAL CENTER,IN,SEYMOUR,411 W TIPT,TON ST,,JACKSON,(812) 522-2349,Acute Care Hospitals,Government - Local,48862
102219,United States of America,47303,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,IN,MUNCIE,2401 UNIVE,ERSITY AVE,,DELAWARE,(765) 747-3111,Acute Care Hospitals,Voluntary non-profit - Private,40896
102220,United States of America,47303,MERIDIAN SERVICES CORP,IN,MUNCIE,2401 W UNI,IVERSITY AVE,VE,DELAWARE,(765) 751-5377,Psychiatric,Voluntary non-profit - Private,81764
102221,United States of America,47331,FAYETTE REGIONAL HEALTH SYSTEM,IN,CONNERSVILLE,1941 VIRGI,INIA AVE,,FAYETTE,(765) 825-5131,Acute Care Hospitals,Proprietary,73807
102222,United States of America,47348,INDIANA UNIVERSITY HEALTH BLACKFORD HOSPITAL,IN,HARTFORD CITY,410 PILGRI,IM BLVD,,BLACKFORD,(765) 348-0300,Critical Access Hospitals,Voluntary non-profit - Private,12606
102223,United States of America,47362,HENRY COUNTY MEMORIAL HOSPITAL,IN,NEW CASTLE,1000 N 16T,TH ST,,HENRY,(765) 521-0890,Acute Care Hospitals,Government - Local,40886
102224,United States of America,47371,IU HEALTH JAY,IN,PORTLAND,500 W VOTA,AW ST,,JAY,(260) 726-7131,Critical Access Hospitals,Government - Local,91958
102225,United States of America,47374,REID HEALTH,IN,RICHMOND,1100 REID , PKWY,,WAYNE,(765) 983-3000,Acute Care Hospitals,Voluntary non-profit - Private,53373
102226,United States of America,47374,RICHMOND STATE HOSPITAL,IN,RICHMOND,498 NW 18T,TH ST,,WAYNE,(765) 966-0511,Psychiatric,Proprietary,34570
102227,United States of America,47394,ST VINCENT RANDOLPH HOSPITAL INC,IN,WINCHESTER,473 E GREE,ENVILLE AVE,E,RANDOLPH,(765) 584-0004,Critical Access Hospitals,Voluntary non-profit - Private,57870
102228,United States of America,47403,IU HEALTH BLOOMINGTON HOSPITAL,IN,BLOOMINGTON,601 W SECO,OND ST,,MONROE,(812) 353-9555,Acute Care Hospitals,Voluntary non-profit - Private,55784
102229,United States of America,47403,MONROE HOSPITAL,IN,BLOOMINGTON,4011 S MON,NROE MEDICAL PARK BL,AL PARK BLVD,MONROE,(812) 825-1111,Acute Care Hospitals,Proprietary,20937
102230,United States of America,47404,BLOOMINGTON MEADOWS HOSPITAL,IN,BLOOMINGTON,3600 N PRO,OW RD,,MONROE,(812) 331-8000,Psychiatric,Proprietary,48950
102231,United States of America,47421,INDIANA UNIVERSITY HEALTH BEDFORD HOSPITAL,IN,BEDFORD,2900 W 16T,TH ST,,LAWRENCE,(812) 275-1200,Critical Access Hospitals,Voluntary non-profit - Private,23563
102232,United States of America,47421,ST VINCENT DUNN HOSPITAL INC,IN,BEDFORD,1600 23RD , ST,,LAWRENCE,(812) 276-1065,Critical Access Hospitals,Voluntary non-profit - Private,13635
102233,United States of America,47441,GREENE COUNTY GENERAL HOSPITAL,IN,LINTON,1185 N 100,00 W,,GREENE,(812) 847-2281,Critical Access Hospitals,Government - Local,14556
102234,United States of America,47454,INDIANA UNIVERSITY HEALTH PAOLI HOSPITAL,IN,PAOLI,642 W HOSP,PITAL RD,,ORANGE,(812) 723-2811,Critical Access Hospitals,Voluntary non-profit - Private,82747
102235,United States of America,47501,DAVIESS COMMUNITY HOSPITAL,IN,WASHINGTON,1314 E WAL,LNUT ST,,DAVIESS,(812) 254-2760,Acute Care Hospitals,Government - Local,55188
102236,United States of America,47546,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,IN,JASPER,800 W 9TH , ST,,DUBOIS,(812) 996-2345,Acute Care Hospitals,Voluntary non-profit - Church,13605
102237,United States of America,47586,PERRY COUNTY MEMORIAL HOSPITAL,IN,TELL CITY,8885 SR 23,37,,PERRY,(812) 547-7011,Critical Access Hospitals,Voluntary non-profit - Other,75018
102238,United States of America,47591,GOOD SAMARITAN HOSPITAL,IN,VINCENNES,520 S 7TH , ST,,KNOX,(812) 882-5220,Acute Care Hospitals,Voluntary non-profit - Other,46500
102239,United States of America,47601,ST VINCENT WARRICK,IN,BOONVILLE,1116 MILLI,IS AVE,,WARRICK,(812) 897-4800,Critical Access Hospitals,Voluntary non-profit - Private,10692
102240,United States of America,47630,BRENTWOOD SPRINGS,IN,NEWBURGH,4488 ROSLI,IN RD,,WARRICK,(812) 858-7200,Psychiatric,Voluntary non-profit - Private,87127
102241,United States of America,47630,WOMEN'S HOSPITAL THE,IN,NEWBURGH,4199 GATEW,WAY BLVD,,WARRICK,(812) 842-4200,Acute Care Hospitals,Proprietary,41807
102242,United States of America,47670,GIBSON GENERAL HOSPITAL,IN,PRINCETON,1808 SHERM,MAN DR,,GIBSON,(812) 385-3401,Critical Access Hospitals,Voluntary non-profit - Private,29319
102243,United States of America,47714,EVANSVILLE STATE HOSPITAL,IN,EVANSVILLE,3400 LINCO,OLN AVENUE,,VANDERBURGH,(812) 469-6800,Psychiatric,Government - State,73562
102244,United States of America,47747,DEACONESS HOSPITAL INC,IN,EVANSVILLE,600 MARY S,ST,,VANDERBURGH,(812) 450-5000,Acute Care Hospitals,Voluntary non-profit - Private,55108
102245,United States of America,47750,ST VINCENT EVANSVILLE,IN,EVANSVILLE,3700 WASHI,INGTON AVE,,VANDERBURGH,(812) 485-4000,Acute Care Hospitals,Voluntary non-profit - Private,30769
102246,United States of America,47802,HARSHA BEHAVIORAL CENTER INC,IN,TERRE HAUTE,1980 E WOO,ODSMALL DR,,VIGO,(812) 298-8888,Psychiatric,Voluntary non-profit - Other,71659
102247,United States of America,47802,TERRE HAUTE REGIONAL HOSPITAL,IN,TERRE HAUTE,3901 S SEV,VENTH ST,,VIGO,(812) 232-0021,Acute Care Hospitals,Proprietary,27247
102248,United States of America,47804,HAMILTON CENTER INC,IN,TERRE HAUTE,620 8TH AV,VE,,VIGO,(812) 231-8285,Psychiatric,Voluntary non-profit - Private,93645
102249,United States of America,47804,UNION HOSPITAL INC,IN,TERRE HAUTE,1606 N SEV,VENTH ST,,VIGO,(812) 238-7606,Acute Care Hospitals,Voluntary non-profit - Private,83337
102250,United States of America,47834,ST VINCENT CLAY HOSPITAL INC,IN,BRAZIL,1206 E NAT,TIONAL AVE,,CLAY,(812) 442-2500,Critical Access Hospitals,Voluntary non-profit - Private,61473
102251,United States of America,47842,UNION HOSPITAL CLINTON,IN,CLINTON,801 S MAIN,N ST,,VERMILLION,(765) 832-1234,Critical Access Hospitals,Voluntary non-profit - Private,42514
102252,United States of America,47882,SULLIVAN COUNTY COMMUNITY HOSPITAL,IN,SULLIVAN,2200 N SEC,CTION ST,,SULLIVAN,(812) 268-4311,Critical Access Hospitals,Government - Local,19885
102253,United States of America,47905,FRANCISCAN HEALTH LAFAYETTE,IN,LAFAYETTE,1701 S CRE,EASY LN,,TIPPECANOE,(765) 502-4334,Acute Care Hospitals,Voluntary non-profit - Church,10249
102254,United States of America,47905,INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,IN,LAFAYETTE,5165 MCCAR,RTY LN,,TIPPECANOE,(765) 448-8000,Acute Care Hospitals,Voluntary non-profit - Private,92626
